timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-03-11T18:20:48.528081,1,0,-4.315788745880127,0.0,-4.315788745880127,-4.315788745880127,-4.315788745880127,1
2026-03-11T18:20:48.538147,1,1,-4.274386882781982,0.0,-4.274386882781982,-4.274386882781982,-4.274386882781982,1
2026-03-11T18:20:48.585433,1,2,-4.23335599899292,0.0,-4.23335599899292,-4.23335599899292,-4.23335599899292,1
2026-03-11T18:20:48.595778,1,3,-4.1927409172058105,0.0,-4.1927409172058105,-4.1927409172058105,-4.1927409172058105,1
2026-03-11T18:20:48.607131,1,4,-4.152550220489502,0.0,-4.152550220489502,-4.152550220489502,-4.152550220489502,1
2026-03-11T18:20:48.625054,1,5,-4.1127848625183105,0.0,-4.1127848625183105,-4.1127848625183105,-4.1127848625183105,1
2026-03-11T18:20:48.635478,1,6,-4.073436260223389,0.0,-4.073436260223389,-4.073436260223389,-4.073436260223389,1
2026-03-11T18:20:48.644684,1,7,-4.03450345993042,0.0,-4.03450345993042,-4.03450345993042,-4.03450345993042,1
2026-03-11T18:20:48.652342,1,8,-3.9959819316864014,0.0,-3.9959819316864014,-3.9959819316864014,-3.9959819316864014,1
2026-03-11T18:20:48.658563,1,9,-3.957872152328491,0.0,-3.957872152328491,-3.957872152328491,-3.957872152328491,1
2026-03-11T18:20:48.668034,1,10,-3.9201741218566895,0.0,-3.9201741218566895,-3.9201741218566895,-3.9201741218566895,1
2026-03-11T18:20:48.699538,1,11,-3.8828861713409424,0.0,-3.8828861713409424,-3.8828861713409424,-3.8828861713409424,1
2026-03-11T18:20:48.707801,1,12,-3.846008777618408,0.0,-3.846008777618408,-3.846008777618408,-3.846008777618408,1
2026-03-11T18:20:48.778893,1,13,-3.809540271759033,0.0,-3.809540271759033,-3.809540271759033,-3.809540271759033,1
2026-03-11T18:20:48.796893,1,14,-3.773477792739868,0.0,-3.773477792739868,-3.773477792739868,-3.773477792739868,1
2026-03-11T18:20:48.806717,1,15,-3.73781418800354,0.0,-3.73781418800354,-3.73781418800354,-3.73781418800354,1
2026-03-11T18:20:48.830152,1,16,-3.7025418281555176,0.0,-3.7025418281555176,-3.7025418281555176,-3.7025418281555176,1
2026-03-11T18:20:48.838295,1,17,-3.6676487922668457,0.0,-3.6676487922668457,-3.6676487922668457,-3.6676487922668457,1
2026-03-11T18:20:48.848314,1,18,-3.633126974105835,0.0,-3.633126974105835,-3.633126974105835,-3.633126974105835,1
2026-03-11T18:20:48.886527,1,19,-3.5989668369293213,0.0,-3.5989668369293213,-3.5989668369293213,-3.5989668369293213,1
2026-03-11T18:20:48.898397,1,20,-3.565162181854248,0.0,-3.565162181854248,-3.565162181854248,-3.565162181854248,1
2026-03-11T18:20:48.906323,1,21,-3.5317094326019287,0.0,-3.5317094326019287,-3.5317094326019287,-3.5317094326019287,1
2026-03-11T18:20:48.913861,1,22,-3.4986062049865723,0.0,-3.4986062049865723,-3.4986062049865723,-3.4986062049865723,1
2026-03-11T18:20:48.920843,1,23,-3.465852737426758,0.0,-3.465852737426758,-3.465852737426758,-3.465852737426758,1
2026-03-11T18:20:48.927685,1,24,-3.4334464073181152,0.0,-3.4334464073181152,-3.4334464073181152,-3.4334464073181152,1
2026-03-11T18:20:48.958466,1,25,-3.4013845920562744,0.0,-3.4013845920562744,-3.4013845920562744,-3.4013845920562744,1
2026-03-11T18:20:48.975482,1,26,-3.3696634769439697,0.0,-3.3696634769439697,-3.3696634769439697,-3.3696634769439697,1
2026-03-11T18:20:48.981816,1,27,-3.33827805519104,0.0,-3.33827805519104,-3.33827805519104,-3.33827805519104,1
2026-03-11T18:20:48.995563,1,28,-3.307222366333008,0.0,-3.307222366333008,-3.307222366333008,-3.307222366333008,1
2026-03-11T18:20:49.004531,1,29,-3.276488780975342,0.0,-3.276488780975342,-3.276488780975342,-3.276488780975342,1
2026-03-11T18:20:49.050750,1,30,-3.246067523956299,0.0,-3.246067523956299,-3.246067523956299,-3.246067523956299,1
2026-03-11T18:20:49.059271,1,31,-3.2159533500671387,0.0,-3.2159533500671387,-3.2159533500671387,-3.2159533500671387,1
2026-03-11T18:20:49.072025,1,32,-3.1861326694488525,0.0,-3.1861326694488525,-3.1861326694488525,-3.1861326694488525,1
2026-03-11T18:20:49.085331,1,33,-3.156595468521118,0.0,-3.156595468521118,-3.156595468521118,-3.156595468521118,1
2026-03-11T18:20:49.117207,1,34,-3.127328872680664,0.0,-3.127328872680664,-3.127328872680664,-3.127328872680664,1
2026-03-11T18:20:49.133291,1,35,-3.0983166694641113,0.0,-3.0983166694641113,-3.0983166694641113,-3.0983166694641113,1
2026-03-11T18:20:49.149611,1,36,-3.06954288482666,0.0,-3.06954288482666,-3.06954288482666,-3.06954288482666,1
2026-03-11T18:20:49.156644,1,37,-3.0409886837005615,0.0,-3.0409886837005615,-3.0409886837005615,-3.0409886837005615,1
2026-03-11T18:20:49.163336,1,38,-3.0126357078552246,0.0,-3.0126357078552246,-3.0126357078552246,-3.0126357078552246,1
2026-03-11T18:20:49.169663,1,39,-2.9844648838043213,0.0,-2.9844648838043213,-2.9844648838043213,-2.9844648838043213,1
2026-03-11T18:20:49.177798,1,40,-2.9564599990844727,0.0,-2.9564599990844727,-2.9564599990844727,-2.9564599990844727,1
2026-03-11T18:20:49.216513,1,41,-2.928605079650879,0.0,-2.928605079650879,-2.928605079650879,-2.928605079650879,1
2026-03-11T18:20:49.233531,1,42,-2.900887966156006,0.0,-2.900887966156006,-2.900887966156006,-2.900887966156006,1
2026-03-11T18:20:49.260845,1,43,-2.8732991218566895,0.0,-2.8732991218566895,-2.8732991218566895,-2.8732991218566895,1
2026-03-11T18:20:49.283309,1,44,-2.8458337783813477,0.0,-2.8458337783813477,-2.8458337783813477,-2.8458337783813477,1
2026-03-11T18:20:49.311280,1,45,-2.8184893131256104,0.0,-2.8184893131256104,-2.8184893131256104,-2.8184893131256104,1
2026-03-11T18:20:49.406281,1,46,-2.791266441345215,0.0,-2.791266441345215,-2.791266441345215,-2.791266441345215,1
