timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-03-11T18:24:46.711359,1,0,-0.0539364293217659,0.0,-0.0539364293217659,-0.0539364293217659,-0.0539364293217659,1
2026-03-11T18:24:46.765579,1,1,-0.05391167849302292,0.0,-0.05391167849302292,-0.05391167849302292,-0.05391167849302292,1
2026-03-11T18:24:46.789478,1,2,-0.053833894431591034,0.0,-0.053833894431591034,-0.053833894431591034,-0.053833894431591034,1
2026-03-11T18:24:46.800988,1,3,-0.053724970668554306,0.0,-0.053724970668554306,-0.053724970668554306,-0.053724970668554306,1
2026-03-11T18:24:46.813295,1,4,-0.05360788851976395,0.0,-0.05360788851976395,-0.05360788851976395,-0.05360788851976395,1
2026-03-11T18:24:46.823086,1,5,-0.05349370464682579,0.0,-0.05349370464682579,-0.05349370464682579,-0.05349370464682579,1
2026-03-11T18:24:46.855703,1,6,-0.05338547006249428,0.0,-0.05338547006249428,-0.05338547006249428,-0.05338547006249428,1
2026-03-11T18:24:46.865798,1,7,-0.05328329652547836,0.0,-0.05328329652547836,-0.05328329652547836,-0.05328329652547836,1
2026-03-11T18:24:46.877257,1,8,-0.05318683013319969,0.0,-0.05318683013319969,-0.05318683013319969,-0.05318683013319969,1
2026-03-11T18:24:46.890566,1,9,-0.05309596285223961,0.0,-0.05309596285223961,-0.05309596285223961,-0.05309596285223961,1
2026-03-11T18:24:46.904236,1,10,-0.053010765463113785,0.0,-0.053010765463113785,-0.053010765463113785,-0.053010765463113785,1
2026-03-11T18:24:46.935955,1,11,-0.05293136462569237,0.0,-0.05293136462569237,-0.05293136462569237,-0.05293136462569237,1
2026-03-11T18:24:46.998236,1,12,-0.05285784229636192,0.0,-0.05285784229636192,-0.05285784229636192,-0.05285784229636192,1
2026-03-11T18:24:47.011011,1,13,-0.05279022082686424,0.0,-0.05279022082686424,-0.05279022082686424,-0.05279022082686424,1
2026-03-11T18:24:47.020632,1,14,-0.052728477865457535,0.0,-0.052728477865457535,-0.052728477865457535,-0.052728477865457535,1
2026-03-11T18:24:47.030240,1,15,-0.05267257243394852,0.0,-0.05267257243394852,-0.05267257243394852,-0.05267257243394852,1
