timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-03-11T18:52:39.778245,1,0,-0.0539364293217659,0.0,-0.0539364293217659,-0.0539364293217659,-0.0539364293217659,1
2026-03-11T18:52:39.792286,1,1,-0.05391167849302292,0.0,-0.05391167849302292,-0.05391167849302292,-0.05391167849302292,1
2026-03-11T18:52:39.804162,1,2,-0.053833894431591034,0.0,-0.053833894431591034,-0.053833894431591034,-0.053833894431591034,1
2026-03-11T18:52:39.814992,1,3,-0.04750407487154007,0.0,-0.04750407487154007,-0.04750407487154007,-0.04750407487154007,1
2026-03-11T18:52:39.825937,1,4,-0.04639174044132233,0.0,-0.04639174044132233,-0.04639174044132233,-0.04639174044132233,1
2026-03-11T18:52:39.836958,1,5,-0.04314878210425377,0.0,-0.04314878210425377,-0.04314878210425377,-0.04314878210425377,1
2026-03-11T18:52:39.847618,1,6,-0.04098993167281151,0.0,-0.04098993167281151,-0.04098993167281151,-0.04098993167281151,1
2026-03-11T18:52:39.858277,1,7,-0.038070861250162125,0.0,-0.038070861250162125,-0.038070861250162125,-0.038070861250162125,1
2026-03-11T18:52:39.868678,1,8,-0.035513367503881454,0.0,-0.035513367503881454,-0.035513367503881454,-0.035513367503881454,1
2026-03-11T18:52:39.878813,1,9,-0.03271791711449623,0.0,-0.03271791711449623,-0.03271791711449623,-0.03271791711449623,1
2026-03-11T18:52:39.888901,1,10,-0.030083226040005684,0.0,-0.030083226040005684,-0.030083226040005684,-0.030083226040005684,1
2026-03-11T18:52:39.898818,1,11,-0.027361169457435608,0.0,-0.027361169457435608,-0.027361169457435608,-0.027361169457435608,1
2026-03-11T18:52:39.909480,1,12,-0.02471855655312538,0.0,-0.02471855655312538,-0.02471855655312538,-0.02471855655312538,1
2026-03-11T18:52:39.919707,1,13,-0.022037936374545097,0.0,-0.022037936374545097,-0.022037936374545097,-0.022037936374545097,1
2026-03-11T18:52:39.931455,1,14,-0.019404655322432518,0.0,-0.019404655322432518,-0.019404655322432518,-0.019404655322432518,1
2026-03-11T18:52:39.942816,1,15,-0.016755416989326477,0.0,-0.016755416989326477,-0.016755416989326477,-0.016755416989326477,1
2026-03-11T18:52:39.953300,1,16,-0.0141397500410676,0.0,-0.0141397500410676,-0.0141397500410676,-0.0141397500410676,1
2026-03-11T18:52:39.964207,1,17,-0.01151978224515915,0.0,-0.01151978224515915,-0.01151978224515915,-0.01151978224515915,1
2026-03-11T18:52:39.974840,1,18,-0.008926380425691605,0.0,-0.008926380425691605,-0.008926380425691605,-0.008926380425691605,1
2026-03-11T18:52:39.983933,1,19,-0.006335608195513487,0.0,-0.006335608195513487,-0.006335608195513487,-0.006335608195513487,1
2026-03-11T18:52:39.993593,1,20,-0.0037675234489142895,0.0,-0.0037675234489142895,-0.0037675234489142895,-0.0037675234489142895,1
