timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-03-11T20:04:15.059935,1,0,-0.05476253852248192,0.0,-0.05476253852248192,-0.05476253852248192,-0.05476253852248192,1
2026-03-11T20:04:15.449913,1,1,-0.04586750641465187,0.0,-0.04586750641465187,-0.04586750641465187,-0.04586750641465187,1
2026-03-11T20:04:15.751939,1,2,-0.04266447573900223,0.0,-0.04266447573900223,-0.04266447573900223,-0.04266447573900223,1
2026-03-11T20:04:16.046177,1,3,-0.06083009019494057,0.0,-0.06083009019494057,-0.06083009019494057,-0.06083009019494057,1
2026-03-11T20:04:16.339308,1,4,-0.09802966564893723,0.0,-0.09802966564893723,-0.09802966564893723,-0.09802966564893723,1
2026-03-11T20:04:16.637980,1,5,-0.1522068828344345,0.0,-0.1522068828344345,-0.1522068828344345,-0.1522068828344345,1
2026-03-11T20:04:16.930851,1,6,-0.2174481302499771,0.0,-0.2174481302499771,-0.2174481302499771,-0.2174481302499771,1
2026-03-11T20:04:17.225339,1,7,-0.2852965295314789,0.0,-0.2852965295314789,-0.2852965295314789,-0.2852965295314789,1
2026-03-11T20:04:17.511644,1,8,-0.34993696212768555,0.0,-0.34993696212768555,-0.34993696212768555,-0.34993696212768555,1
2026-03-11T20:04:17.799106,1,9,-0.4126417934894562,0.0,-0.4126417934894562,-0.4126417934894562,-0.4126417934894562,1
2026-03-11T20:04:18.081400,1,10,-0.47996923327445984,0.0,-0.47996923327445984,-0.47996923327445984,-0.47996923327445984,1
2026-03-11T20:04:18.380059,1,11,-0.5575041174888611,0.0,-0.5575041174888611,-0.5575041174888611,-0.5575041174888611,1
2026-03-11T20:04:18.671065,1,12,-0.6462352871894836,0.0,-0.6462352871894836,-0.6462352871894836,-0.6462352871894836,1
2026-03-11T20:04:18.963761,1,13,-0.7435759902000427,0.0,-0.7435759902000427,-0.7435759902000427,-0.7435759902000427,1
2026-03-11T20:04:19.257446,1,14,-0.8462823629379272,0.0,-0.8462823629379272,-0.8462823629379272,-0.8462823629379272,1
2026-03-11T20:04:19.550721,1,15,-0.9512864351272583,0.0,-0.9512864351272583,-0.9512864351272583,-0.9512864351272583,1
2026-03-11T20:04:19.844931,1,16,-1.0556777715682983,0.0,-1.0556777715682983,-1.0556777715682983,-1.0556777715682983,1
2026-03-11T20:04:20.147829,1,17,-1.1581887006759644,0.0,-1.1581887006759644,-1.1581887006759644,-1.1581887006759644,1
2026-03-11T20:04:20.441964,1,18,-1.2601823806762695,0.0,-1.2601823806762695,-1.2601823806762695,-1.2601823806762695,1
2026-03-11T20:04:20.734610,1,19,-1.364640712738037,0.0,-1.364640712738037,-1.364640712738037,-1.364640712738037,1
2026-03-11T20:04:21.023771,1,20,-1.473873257637024,0.0,-1.473873257637024,-1.473873257637024,-1.473873257637024,1
