timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-03-11T20:01:02.330696,1,0,-0.04163679853081703,0.0,-0.04163679853081703,-0.04163679853081703,-0.04163679853081703,1
2026-03-11T20:01:02.718550,1,1,-0.018895402550697327,0.0,-0.018895402550697327,-0.018895402550697327,-0.018895402550697327,1
2026-03-11T20:01:03.020387,1,2,-0.07905116677284241,0.0,-0.07905116677284241,-0.07905116677284241,-0.07905116677284241,1
2026-03-11T20:01:03.321107,1,3,-0.16576676070690155,0.0,-0.16576676070690155,-0.16576676070690155,-0.16576676070690155,1
2026-03-11T20:01:03.626169,1,4,-0.26619255542755127,0.0,-0.26619255542755127,-0.26619255542755127,-0.26619255542755127,1
2026-03-11T20:01:03.927137,1,5,-0.3719615638256073,0.0,-0.3719615638256073,-0.3719615638256073,-0.3719615638256073,1
2026-03-11T20:01:04.222260,1,6,-0.484108030796051,0.0,-0.484108030796051,-0.484108030796051,-0.484108030796051,1
2026-03-11T20:01:04.516285,1,7,-0.6057209968566895,0.0,-0.6057209968566895,-0.6057209968566895,-0.6057209968566895,1
2026-03-11T20:01:04.806910,1,8,-0.7412448525428772,0.0,-0.7412448525428772,-0.7412448525428772,-0.7412448525428772,1
2026-03-11T20:01:05.099834,1,9,-0.8939558863639832,0.0,-0.8939558863639832,-0.8939558863639832,-0.8939558863639832,1
2026-03-11T20:01:05.390720,1,10,-1.0622540712356567,0.0,-1.0622540712356567,-1.0622540712356567,-1.0622540712356567,1
2026-03-11T20:01:05.683710,1,11,-1.2379997968673706,0.0,-1.2379997968673706,-1.2379997968673706,-1.2379997968673706,1
2026-03-11T20:01:05.983977,1,12,-1.412195086479187,0.0,-1.412195086479187,-1.412195086479187,-1.412195086479187,1
2026-03-11T20:01:06.279797,1,13,-1.5790760517120361,0.0,-1.5790760517120361,-1.5790760517120361,-1.5790760517120361,1
2026-03-11T20:01:06.575582,1,14,-1.7311904430389404,0.0,-1.7311904430389404,-1.7311904430389404,-1.7311904430389404,1
2026-03-11T20:01:06.872861,1,15,-1.85988450050354,0.0,-1.85988450050354,-1.85988450050354,-1.85988450050354,1
2026-03-11T20:01:07.171133,1,16,-1.96432363986969,0.0,-1.96432363986969,-1.96432363986969,-1.96432363986969,1
2026-03-11T20:01:07.507527,1,17,-2.0500240325927734,0.0,-2.0500240325927734,-2.0500240325927734,-2.0500240325927734,1
2026-03-11T20:01:07.807371,1,18,-2.122817039489746,0.0,-2.122817039489746,-2.122817039489746,-2.122817039489746,1
2026-03-11T20:01:08.109143,1,19,-2.184295892715454,0.0,-2.184295892715454,-2.184295892715454,-2.184295892715454,1
2026-03-11T20:01:08.404047,1,20,-2.2342875003814697,0.0,-2.2342875003814697,-2.2342875003814697,-2.2342875003814697,1
2026-03-11T20:01:08.693073,1,21,-2.273972749710083,0.0,-2.273972749710083,-2.273972749710083,-2.273972749710083,1
2026-03-11T20:01:08.996070,1,22,-2.3021228313446045,0.0,-2.3021228313446045,-2.3021228313446045,-2.3021228313446045,1
