timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-03-11T20:02:15.089791,1,0,-0.051154498010873795,0.0,-0.051154498010873795,-0.051154498010873795,-0.051154498010873795,1
2026-03-11T20:02:15.482945,1,1,-0.03328610956668854,0.0,-0.03328610956668854,-0.03328610956668854,-0.03328610956668854,1
2026-03-11T20:02:15.790760,1,2,-0.030943598598241806,0.0,-0.030943598598241806,-0.030943598598241806,-0.030943598598241806,1
2026-03-11T20:02:16.086122,1,3,-0.044611427932977676,0.0,-0.044611427932977676,-0.044611427932977676,-0.044611427932977676,1
2026-03-11T20:02:16.378414,1,4,-0.06899141520261765,0.0,-0.06899141520261765,-0.06899141520261765,-0.06899141520261765,1
2026-03-11T20:02:16.689851,1,5,-0.10003947466611862,0.0,-0.10003947466611862,-0.10003947466611862,-0.10003947466611862,1
2026-03-11T20:02:16.989674,1,6,-0.1350964456796646,0.0,-0.1350964456796646,-0.1350964456796646,-0.1350964456796646,1
2026-03-11T20:02:17.278926,1,7,-0.1723526120185852,0.0,-0.1723526120185852,-0.1723526120185852,-0.1723526120185852,1
2026-03-11T20:02:17.565905,1,8,-0.21059438586235046,0.0,-0.21059438586235046,-0.21059438586235046,-0.21059438586235046,1
2026-03-11T20:02:17.859421,1,9,-0.2492196261882782,0.0,-0.2492196261882782,-0.2492196261882782,-0.2492196261882782,1
2026-03-11T20:02:18.152665,1,10,-0.28836771845817566,0.0,-0.28836771845817566,-0.28836771845817566,-0.28836771845817566,1
2026-03-11T20:02:18.446847,1,11,-0.32878974080085754,0.0,-0.32878974080085754,-0.32878974080085754,-0.32878974080085754,1
2026-03-11T20:02:18.741625,1,12,-0.3712470829486847,0.0,-0.3712470829486847,-0.3712470829486847,-0.3712470829486847,1
2026-03-11T20:02:19.035916,1,13,-0.41602322459220886,0.0,-0.41602322459220886,-0.41602322459220886,-0.41602322459220886,1
2026-03-11T20:02:19.329183,1,14,-0.46298667788505554,0.0,-0.46298667788505554,-0.46298667788505554,-0.46298667788505554,1
2026-03-11T20:02:19.623468,1,15,-0.5118984580039978,0.0,-0.5118984580039978,-0.5118984580039978,-0.5118984580039978,1
2026-03-11T20:02:19.915937,1,16,-0.5623064041137695,0.0,-0.5623064041137695,-0.5623064041137695,-0.5623064041137695,1
2026-03-11T20:02:20.216604,1,17,-0.6131114363670349,0.0,-0.6131114363670349,-0.6131114363670349,-0.6131114363670349,1
2026-03-11T20:02:20.507787,1,18,-0.6628193259239197,0.0,-0.6628193259239197,-0.6628193259239197,-0.6628193259239197,1
2026-03-11T20:02:20.792807,1,19,-0.7103757262229919,0.0,-0.7103757262229919,-0.7103757262229919,-0.7103757262229919,1
2026-03-11T20:02:21.085400,1,20,-0.7558541893959045,0.0,-0.7558541893959045,-0.7558541893959045,-0.7558541893959045,1
2026-03-11T20:02:21.373711,1,21,-0.8001340627670288,0.0,-0.8001340627670288,-0.8001340627670288,-0.8001340627670288,1
2026-03-11T20:02:21.666170,1,22,-0.844007134437561,0.0,-0.844007134437561,-0.844007134437561,-0.844007134437561,1
2026-03-11T20:02:21.957303,1,23,-0.8873253464698792,0.0,-0.8873253464698792,-0.8873253464698792,-0.8873253464698792,1
2026-03-11T20:02:22.247922,1,24,-0.9293389916419983,0.0,-0.9293389916419983,-0.9293389916419983,-0.9293389916419983,1
2026-03-11T20:02:22.540399,1,25,-0.970021665096283,0.0,-0.970021665096283,-0.970021665096283,-0.970021665096283,1
2026-03-11T20:02:22.836725,1,26,-1.0105644464492798,0.0,-1.0105644464492798,-1.0105644464492798,-1.0105644464492798,1
2026-03-11T20:02:23.128178,1,27,-1.0525981187820435,0.0,-1.0525981187820435,-1.0525981187820435,-1.0525981187820435,1
2026-03-11T20:02:23.420728,1,28,-1.0976921319961548,0.0,-1.0976921319961548,-1.0976921319961548,-1.0976921319961548,1
2026-03-11T20:02:23.712791,1,29,-1.1469980478286743,0.0,-1.1469980478286743,-1.1469980478286743,-1.1469980478286743,1
2026-03-11T20:02:24.000398,1,30,-1.2011475563049316,0.0,-1.2011475563049316,-1.2011475563049316,-1.2011475563049316,1
2026-03-11T20:02:24.286684,1,31,-1.26008939743042,0.0,-1.26008939743042,-1.26008939743042,-1.26008939743042,1
2026-03-11T20:02:24.563363,1,32,-1.322372317314148,0.0,-1.322372317314148,-1.322372317314148,-1.322372317314148,1
2026-03-11T20:02:24.850407,1,33,-1.3850480318069458,0.0,-1.3850480318069458,-1.3850480318069458,-1.3850480318069458,1
2026-03-11T20:02:25.138939,1,34,-1.4447373151779175,0.0,-1.4447373151779175,-1.4447373151779175,-1.4447373151779175,1
2026-03-11T20:02:25.438493,1,35,-1.4989241361618042,0.0,-1.4989241361618042,-1.4989241361618042,-1.4989241361618042,1
2026-03-11T20:02:25.721550,1,36,-1.5459824800491333,0.0,-1.5459824800491333,-1.5459824800491333,-1.5459824800491333,1
2026-03-11T20:02:26.003335,1,37,-1.5848863124847412,0.0,-1.5848863124847412,-1.5848863124847412,-1.5848863124847412,1
2026-03-11T20:02:26.287664,1,38,-1.616262674331665,0.0,-1.616262674331665,-1.616262674331665,-1.616262674331665,1
2026-03-11T20:02:26.571814,1,39,-1.641966700553894,0.0,-1.641966700553894,-1.641966700553894,-1.641966700553894,1
2026-03-11T20:02:26.856627,1,40,-1.6644055843353271,0.0,-1.6644055843353271,-1.6644055843353271,-1.6644055843353271,1
2026-03-11T20:02:27.141548,1,41,-1.6863878965377808,0.0,-1.6863878965377808,-1.6863878965377808,-1.6863878965377808,1
2026-03-11T20:02:27.432208,1,42,-1.7101441621780396,0.0,-1.7101441621780396,-1.7101441621780396,-1.7101441621780396,1
2026-03-11T20:02:27.722715,1,43,-1.735937237739563,0.0,-1.735937237739563,-1.735937237739563,-1.735937237739563,1
2026-03-11T20:02:28.011047,1,44,-1.7612932920455933,0.0,-1.7612932920455933,-1.7612932920455933,-1.7612932920455933,1
2026-03-11T20:02:28.298705,1,45,-1.7827188968658447,0.0,-1.7827188968658447,-1.7827188968658447,-1.7827188968658447,1
2026-03-11T20:02:28.587023,1,46,-1.798860788345337,0.0,-1.798860788345337,-1.798860788345337,-1.798860788345337,1
2026-03-11T20:02:28.874800,1,47,-1.8099515438079834,0.0,-1.8099515438079834,-1.8099515438079834,-1.8099515438079834,1
2026-03-11T20:02:29.162449,1,48,-1.8164416551589966,0.0,-1.8164416551589966,-1.8164416551589966,-1.8164416551589966,1
2026-03-11T20:02:29.447932,1,49,-1.819743275642395,0.0,-1.819743275642395,-1.819743275642395,-1.819743275642395,1
2026-03-11T20:02:29.732689,1,50,-1.8219773769378662,0.0,-1.8219773769378662,-1.8219773769378662,-1.8219773769378662,1
2026-03-11T20:02:30.021579,1,51,-1.8251088857650757,0.0,-1.8251088857650757,-1.8251088857650757,-1.8251088857650757,1
2026-03-11T20:02:30.307580,1,52,-1.8308440446853638,0.0,-1.8308440446853638,-1.8308440446853638,-1.8308440446853638,1
2026-03-11T20:02:30.596670,1,53,-1.8401319980621338,0.0,-1.8401319980621338,-1.8401319980621338,-1.8401319980621338,1
2026-03-11T20:02:30.886462,1,54,-1.852447271347046,0.0,-1.852447271347046,-1.852447271347046,-1.852447271347046,1
