timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-03-12T15:23:59.169850,1,0,-0.0539364293217659,0.0,-0.0539364293217659,-0.0539364293217659,-0.0539364293217659,1
2026-03-12T15:23:59.231924,1,1,-0.05391167849302292,0.0,-0.05391167849302292,-0.05391167849302292,-0.05391167849302292,1
2026-03-12T15:23:59.284114,1,2,-0.053833894431591034,0.0,-0.053833894431591034,-0.053833894431591034,-0.053833894431591034,1
2026-03-12T15:23:59.332456,1,3,-0.11104077100753784,0.0,-0.11104077100753784,-0.11104077100753784,-0.11104077100753784,1
2026-03-12T15:23:59.378255,1,4,-0.1582176238298416,0.0,-0.1582176238298416,-0.1582176238298416,-0.1582176238298416,1
2026-03-12T15:23:59.428988,1,5,-0.2021990865468979,0.0,-0.2021990865468979,-0.2021990865468979,-0.2021990865468979,1
2026-03-12T15:23:59.475329,1,6,-0.248158797621727,0.0,-0.248158797621727,-0.248158797621727,-0.248158797621727,1
2026-03-12T15:23:59.519414,1,7,-0.2994709014892578,0.0,-0.2994709014892578,-0.2994709014892578,-0.2994709014892578,1
2026-03-12T15:23:59.563094,1,8,-0.3555185794830322,0.0,-0.3555185794830322,-0.3555185794830322,-0.3555185794830322,1
2026-03-12T15:23:59.606841,1,9,-0.41460543870925903,0.0,-0.41460543870925903,-0.41460543870925903,-0.41460543870925903,1
2026-03-12T15:23:59.648003,1,10,-0.4768355190753937,0.0,-0.4768355190753937,-0.4768355190753937,-0.4768355190753937,1
2026-03-12T15:23:59.690085,1,11,-0.5428586602210999,0.0,-0.5428586602210999,-0.5428586602210999,-0.5428586602210999,1
2026-03-12T15:23:59.732094,1,12,-0.6123549342155457,0.0,-0.6123549342155457,-0.6123549342155457,-0.6123549342155457,1
2026-03-12T15:23:59.774655,1,13,-0.6848607659339905,0.0,-0.6848607659339905,-0.6848607659339905,-0.6848607659339905,1
2026-03-12T15:23:59.830255,1,14,-0.7605504393577576,0.0,-0.7605504393577576,-0.7605504393577576,-0.7605504393577576,1
2026-03-12T15:23:59.868420,1,15,-0.8396121263504028,0.0,-0.8396121263504028,-0.8396121263504028,-0.8396121263504028,1
2026-03-12T15:23:59.905877,1,16,-0.9217921495437622,0.0,-0.9217921495437622,-0.9217921495437622,-0.9217921495437622,1
2026-03-12T15:23:59.941681,1,17,-1.0068140029907227,0.0,-1.0068140029907227,-1.0068140029907227,-1.0068140029907227,1
2026-03-12T15:23:59.980089,1,18,-1.09463369846344,0.0,-1.09463369846344,-1.09463369846344,-1.09463369846344,1
2026-03-12T15:24:00.014185,1,19,-1.1851567029953003,0.0,-1.1851567029953003,-1.1851567029953003,-1.1851567029953003,1
2026-03-12T15:24:00.048745,1,20,-1.2780917882919312,0.0,-1.2780917882919312,-1.2780917882919312,-1.2780917882919312,1
2026-03-12T15:24:00.082591,1,21,-1.3731322288513184,0.0,-1.3731322288513184,-1.3731322288513184,-1.3731322288513184,1
2026-03-12T15:24:00.117595,1,22,-1.4700300693511963,0.0,-1.4700300693511963,-1.4700300693511963,-1.4700300693511963,1
2026-03-12T15:24:00.160208,1,23,-1.568477749824524,0.0,-1.568477749824524,-1.568477749824524,-1.568477749824524,1
2026-03-12T15:24:00.196808,1,24,-1.6680659055709839,0.0,-1.6680659055709839,-1.6680659055709839,-1.6680659055709839,1
2026-03-12T15:24:00.236011,1,25,-1.768357515335083,0.0,-1.768357515335083,-1.768357515335083,-1.768357515335083,1
2026-03-12T15:24:00.277713,1,26,-1.8689138889312744,0.0,-1.8689138889312744,-1.8689138889312744,-1.8689138889312744,1
2026-03-12T15:24:00.314477,1,27,-1.9692503213882446,0.0,-1.9692503213882446,-1.9692503213882446,-1.9692503213882446,1
2026-03-12T15:24:00.350595,1,28,-2.0688343048095703,0.0,-2.0688343048095703,-2.0688343048095703,-2.0688343048095703,1
2026-03-12T15:24:00.388518,1,29,-2.1671173572540283,0.0,-2.1671173572540283,-2.1671173572540283,-2.1671173572540283,1
2026-03-12T15:24:00.431376,1,30,-2.263551950454712,0.0,-2.263551950454712,-2.263551950454712,-2.263551950454712,1
2026-03-12T15:24:00.470319,1,31,-2.3575849533081055,0.0,-2.3575849533081055,-2.3575849533081055,-2.3575849533081055,1
2026-03-12T15:24:00.506802,1,32,-2.448664665222168,0.0,-2.448664665222168,-2.448664665222168,-2.448664665222168,1
2026-03-12T15:24:00.545458,1,33,-2.5362613201141357,0.0,-2.5362613201141357,-2.5362613201141357,-2.5362613201141357,1
2026-03-12T15:24:00.578138,1,34,-2.6198806762695312,0.0,-2.6198806762695312,-2.6198806762695312,-2.6198806762695312,1
2026-03-12T15:24:00.610170,1,35,-2.6990675926208496,0.0,-2.6990675926208496,-2.6990675926208496,-2.6990675926208496,1
2026-03-12T15:24:00.641287,1,36,-2.773414134979248,0.0,-2.773414134979248,-2.773414134979248,-2.773414134979248,1
2026-03-12T15:24:00.672223,1,37,-2.8425703048706055,0.0,-2.8425703048706055,-2.8425703048706055,-2.8425703048706055,1
2026-03-12T15:24:00.703806,1,38,-2.906251907348633,0.0,-2.906251907348633,-2.906251907348633,-2.906251907348633,1
2026-03-12T15:24:00.734610,1,39,-2.964240789413452,0.0,-2.964240789413452,-2.964240789413452,-2.964240789413452,1
2026-03-12T15:24:00.765074,1,40,-3.016387701034546,0.0,-3.016387701034546,-3.016387701034546,-3.016387701034546,1
2026-03-12T15:24:00.794854,1,41,-3.0626139640808105,0.0,-3.0626139640808105,-3.0626139640808105,-3.0626139640808105,1
2026-03-12T15:24:00.825742,1,42,-3.102907180786133,0.0,-3.102907180786133,-3.102907180786133,-3.102907180786133,1
2026-03-12T15:24:00.855308,1,43,-3.137321710586548,0.0,-3.137321710586548,-3.137321710586548,-3.137321710586548,1
2026-03-12T15:24:00.885839,1,44,-3.165971279144287,0.0,-3.165971279144287,-3.165971279144287,-3.165971279144287,1
2026-03-12T15:24:00.916445,1,45,-3.1890203952789307,0.0,-3.1890203952789307,-3.1890203952789307,-3.1890203952789307,1
2026-03-12T15:24:00.946129,1,46,-3.2066843509674072,0.0,-3.2066843509674072,-3.2066843509674072,-3.2066843509674072,1
2026-03-12T15:24:00.975952,1,47,-3.2192153930664062,0.0,-3.2192153930664062,-3.2192153930664062,-3.2192153930664062,1
2026-03-12T15:24:01.007039,1,48,-3.2268998622894287,0.0,-3.2268998622894287,-3.2268998622894287,-3.2268998622894287,1
2026-03-12T15:24:01.037176,1,49,-3.2300469875335693,0.0,-3.2300469875335693,-3.2300469875335693,-3.2300469875335693,1
2026-03-12T15:24:01.065668,1,50,-3.22898530960083,0.0,-3.22898530960083,-3.22898530960083,-3.22898530960083,1
2026-03-12T15:24:01.093707,1,51,-3.2240560054779053,0.0,-3.2240560054779053,-3.2240560054779053,-3.2240560054779053,1
2026-03-12T15:24:01.122057,1,52,-3.215602397918701,0.0,-3.215602397918701,-3.215602397918701,-3.215602397918701,1
2026-03-12T15:24:01.150324,1,53,-3.203969955444336,0.0,-3.203969955444336,-3.203969955444336,-3.203969955444336,1
2026-03-12T15:24:01.178540,1,54,-3.1894993782043457,0.0,-3.1894993782043457,-3.1894993782043457,-3.1894993782043457,1
2026-03-12T15:24:01.206181,1,55,-3.172523021697998,0.0,-3.172523021697998,-3.172523021697998,-3.172523021697998,1
2026-03-12T15:24:01.234089,1,56,-3.1533589363098145,0.0,-3.1533589363098145,-3.1533589363098145,-3.1533589363098145,1
2026-03-12T15:24:01.262145,1,57,-3.132312774658203,0.0,-3.132312774658203,-3.132312774658203,-3.132312774658203,1
2026-03-12T15:24:01.289864,1,58,-3.1096692085266113,0.0,-3.1096692085266113,-3.1096692085266113,-3.1096692085266113,1
2026-03-12T15:24:01.319664,1,59,-3.085695266723633,0.0,-3.085695266723633,-3.085695266723633,-3.085695266723633,1
2026-03-12T15:24:01.347992,1,60,-3.0606343746185303,0.0,-3.0606343746185303,-3.0606343746185303,-3.0606343746185303,1
2026-03-12T15:24:01.384708,1,61,-3.0347063541412354,0.0,-3.0347063541412354,-3.0347063541412354,-3.0347063541412354,1
2026-03-12T15:24:01.416366,1,62,-3.0081067085266113,0.0,-3.0081067085266113,-3.0081067085266113,-3.0081067085266113,1
2026-03-12T15:24:01.445723,1,63,-2.981004476547241,0.0,-2.981004476547241,-2.981004476547241,-2.981004476547241,1
2026-03-12T15:24:01.479455,1,64,-2.953540802001953,0.0,-2.953540802001953,-2.953540802001953,-2.953540802001953,1
